Station	Layer	Size fraction (µm)	sample	lineage	reads_mapped	rpkm
6	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	7	0.000171986875274
10	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	2	3.04933869082073E-05
22	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	2	5.17195492700758E-05
23	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	8	0.000143512524655
39	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	1	2.91527583363175E-05
42	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	2	6.19205347486112E-05
76	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	5	0.000125558660401
80	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	1	2.55551324818189E-05
81	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	14	0.000275207616814
82	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	18	0.000390767594015
86	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	10	0.000135494228751
100	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	2	5.61692355127285E-05
110	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	4	7.55883106532262E-05
128	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	2	5.22438108593906E-05
133	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	1	3.22617278041002E-05
155	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	23	0.000333309356407
158	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	4	0.000137495443054
168	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	2	5.36651598487576E-05
180	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	3	7.69328416116545E-05
188	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	190	0.001981977581251
201	Deep chlorophyll maximum	180-2000	metagenome	Bacillariophyceae	141	0.002415899019414
124	Mix layer	180-2000	metagenome	Bacillariophyceae	2	6.03661347854063E-05
153	Mix layer	180-2000	metagenome	Bacillariophyceae	1	2.26928528270007E-05
6	Surface	180-2000	metagenome	Bacillariophyceae	6	0.000124283611713
7	Surface	180-2000	metagenome	Bacillariophyceae	2	3.1024732844022E-05
8	Surface	180-2000	metagenome	Bacillariophyceae	12	0.000259248908656
10	Surface	180-2000	metagenome	Bacillariophyceae	2	6.52275974651052E-05
18	Surface	180-2000	metagenome	Bacillariophyceae	2	5.88083057540846E-05
23	Surface	180-2000	metagenome	Bacillariophyceae	7	0.000114292555885
36	Surface	180-2000	metagenome	Bacillariophyceae	2	6.70186823509762E-05
43	Surface	180-2000	metagenome	Bacillariophyceae	4	0.000117347651864
46	Surface	180-2000	metagenome	Bacillariophyceae	31	0.000824637966202
51	Surface	180-2000	metagenome	Bacillariophyceae	2	7.13410758642012E-05
52	Surface	180-2000	metagenome	Bacillariophyceae	1	2.68217218720974E-05
53	Surface	180-2000	metagenome	Bacillariophyceae	6	0.000142369286163
54	Surface	180-2000	metagenome	Bacillariophyceae	3	7.41163437605644E-05
66	Surface	180-2000	metagenome	Bacillariophyceae	7	3.60414564157757E-05
70	Surface	180-2000	metagenome	Bacillariophyceae	1	3.36493345775746E-05
80	Surface	180-2000	metagenome	Bacillariophyceae	15	0.00022342524154
82	Surface	180-2000	metagenome	Bacillariophyceae	4	0.00010639187804
86	Surface	180-2000	metagenome	Bacillariophyceae	43	0.00048050287168
87	Surface	180-2000	metagenome	Bacillariophyceae	83	0.000727160479029
88	Surface	180-2000	metagenome	Bacillariophyceae	100	0.001094100512853
92	Surface	180-2000	metagenome	Bacillariophyceae	311	0.002436515103147
93	Surface	180-2000	metagenome	Bacillariophyceae	2	3.09983586336865E-05
94	Surface	180-2000	metagenome	Bacillariophyceae	5	0.000120383646206
95	Surface	180-2000	metagenome	Bacillariophyceae	2	7.04837340237356E-05
96	Surface	180-2000	metagenome	Bacillariophyceae	3	8.51642614612471E-05
100	Surface	180-2000	metagenome	Bacillariophyceae	6	0.000178576349741
109	Surface	180-2000	metagenome	Bacillariophyceae	16	0.000350148297057
110	Surface	180-2000	metagenome	Bacillariophyceae	4	8.25362381122519E-05
114	Surface	180-2000	metagenome	Bacillariophyceae	89	0.001946717264467
115	Surface	180-2000	metagenome	Bacillariophyceae	2	4.83812776457938E-05
118	Surface	180-2000	metagenome	Bacillariophyceae	5	0.000172924617143
120	Surface	180-2000	metagenome	Bacillariophyceae	2	7.2201344624932E-05
122	Surface	180-2000	metagenome	Bacillariophyceae	3	4.08946803156977E-05
123	Surface	180-2000	metagenome	Bacillariophyceae	5	6.60411790499055E-05
124	Surface	180-2000	metagenome	Bacillariophyceae	6	5.6079593504455E-05
126	Surface	180-2000	metagenome	Bacillariophyceae	4	0.000145639124656
127	Surface	180-2000	metagenome	Bacillariophyceae	4	6.90057601674202E-05
131	Surface	180-2000	metagenome	Bacillariophyceae	4	6.22997960570102E-05
140	Surface	180-2000	metagenome	Bacillariophyceae	3	9.51476414597933E-05
141	Surface	180-2000	metagenome	Bacillariophyceae	1	4.60310723919899E-05
145	Surface	180-2000	metagenome	Bacillariophyceae	14	0.000369939054994
149	Surface	180-2000	metagenome	Bacillariophyceae	3	2.42178032975375E-05
158	Surface	180-2000	metagenome	Bacillariophyceae	1	2.91506401577592E-05
163	Surface	180-2000	metagenome	Bacillariophyceae	118	0.000926458470695
173	Surface	180-2000	metagenome	Bacillariophyceae	451	0.004108915232747
175	Surface	180-2000	metagenome	Bacillariophyceae	25	0.000338539000974
180	Surface	180-2000	metagenome	Bacillariophyceae	13	0.000316200210744
188	Surface	180-2000	metagenome	Bacillariophyceae	341	0.002907943832737
191	Surface	180-2000	metagenome	Bacillariophyceae	2	5.65382919656414E-05
193	Surface	180-2000	metagenome	Bacillariophyceae	2	4.14734894120262E-05
194	Surface	180-2000	metagenome	Bacillariophyceae	48	0.000618800881775
201	Surface	180-2000	metagenome	Bacillariophyceae	16	0.000428099302699
7	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	16	0.000182232395299
8	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	3	8.70333654753102E-05
12	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	7.8609984946978E-05
17	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	3.56902231822665E-05
18	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	11	0.000146751697544
22	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	44	0.000644224481414
23	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	200	0.00158006771426
25	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	6	0.000138864686676
32	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	5.29932054571908E-05
34	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	8	0.000208090131846
36	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	5	0.000104131324439
38	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	6.33511055366538E-05
39	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	9	0.000300230406107
41	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	7	0.000196457326829
42	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	6	0.00018179698223
52	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	4.05556393305286E-05
58	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	5	0.000181089146674
64	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	41	0.001096296353314
68	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	58	0.000574634943197
72	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	6.40979197524432E-05
76	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	5.15569476894744E-05
78	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	6	0.000160206056575
80	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	104	0.001576097936553
81	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	6.06761106280057E-05
85	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	33	0.000858296247678
100	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	38	0.00104966064416
102	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	5	0.00015871197044
106	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	8	0.000208050632787
109	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	15	0.000266616852415
111	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	3	5.64237294949511E-05
122	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	54	0.000818563657052
127	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	23	0.000608898728552
128	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	10	0.00030446645703
129	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	12	0.000246985477586
131	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	3.38568573134384E-05
132	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	1	2.97918273416753E-05
135	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	1	3.24455910312548E-05
137	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	6	0.000162896778808
138	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	1	2.141722767308E-05
142	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	93	0.001199282124958
143	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	1	2.94618642403493E-05
150	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	2	4.40548796959964E-05
158	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	60	0.000715737898948
180	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	301	0.003315499169225
188	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	678	0.003976393511582
189	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	10	0.000242538399121
194	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	66	0.001217261064109
201	Deep chlorophyll maximum	20-180	metagenome	Bacillariophyceae	355	0.003517376331047
123	Mix layer	20-180	metagenome	Bacillariophyceae	11	5.91762263497324E-05
125	Mix layer	20-180	metagenome	Bacillariophyceae	19	0.000155473147733
153	Mix layer	20-180	metagenome	Bacillariophyceae	9	0.000226971424499
7	Surface	20-180	metagenome	Bacillariophyceae	4	7.68219013563565E-05
8	Surface	20-180	metagenome	Bacillariophyceae	6	0.000132070721384
10	Surface	20-180	metagenome	Bacillariophyceae	1	3.07323304676032E-05
14	Surface	20-180	metagenome	Bacillariophyceae	4	0.000122355690417
18	Surface	20-180	metagenome	Bacillariophyceae	1	3.04437568940063E-05
20	Surface	20-180	metagenome	Bacillariophyceae	4	0.00010110941766
21	Surface	20-180	metagenome	Bacillariophyceae	5	0.000110209802656
22	Surface	20-180	metagenome	Bacillariophyceae	12	0.000257533015842
23	Surface	20-180	metagenome	Bacillariophyceae	16	0.000245935323926
24	Surface	20-180	metagenome	Bacillariophyceae	15	0.000477933700556
25	Surface	20-180	metagenome	Bacillariophyceae	9	0.000281938435105
26	Surface	20-180	metagenome	Bacillariophyceae	4	0.000126199213988
32	Surface	20-180	metagenome	Bacillariophyceae	4	0.000118496721972
33	Surface	20-180	metagenome	Bacillariophyceae	2	5.79432320733808E-05
34	Surface	20-180	metagenome	Bacillariophyceae	9	0.000237281803126
36	Surface	20-180	metagenome	Bacillariophyceae	21	0.000575683427296
39	Surface	20-180	metagenome	Bacillariophyceae	29	0.000620107507927
41	Surface	20-180	metagenome	Bacillariophyceae	1	3.32960520058314E-05
42	Surface	20-180	metagenome	Bacillariophyceae	2	6.97294244008224E-05
43	Surface	20-180	metagenome	Bacillariophyceae	57	0.000927261615786
45	Surface	20-180	metagenome	Bacillariophyceae	1	4.18737385429486E-05
46	Surface	20-180	metagenome	Bacillariophyceae	67	0.001429552169242
47	Surface	20-180	metagenome	Bacillariophyceae	2	5.90775373076418E-05
49	Surface	20-180	metagenome	Bacillariophyceae	40	0.000945252707468
50	Surface	20-180	metagenome	Bacillariophyceae	11	0.000207991158015
51	Surface	20-180	metagenome	Bacillariophyceae	2	7.26385826766256E-05
52	Surface	20-180	metagenome	Bacillariophyceae	7	0.000214704721213
53	Surface	20-180	metagenome	Bacillariophyceae	15	0.00030109695894
54	Surface	20-180	metagenome	Bacillariophyceae	140	0.004496344078165
57	Surface	20-180	metagenome	Bacillariophyceae	33	0.000768764389272
58	Surface	20-180	metagenome	Bacillariophyceae	3	7.49312310692168E-05
62	Surface	20-180	metagenome	Bacillariophyceae	2	4.3821982483616E-05
64	Surface	20-180	metagenome	Bacillariophyceae	48	0.000975045471267
65	Surface	20-180	metagenome	Bacillariophyceae	51	0.001045028550826
66	Surface	20-180	metagenome	Bacillariophyceae	20	0.000435338733688
67	Surface	20-180	metagenome	Bacillariophyceae	14	0.000325166451944
68	Surface	20-180	metagenome	Bacillariophyceae	1	3.35150346962272E-05
70	Surface	20-180	metagenome	Bacillariophyceae	4	6.48544020370159E-05
71	Surface	20-180	metagenome	Bacillariophyceae	5	0.000118061070146
72	Surface	20-180	metagenome	Bacillariophyceae	4	0.000132702346724
76	Surface	20-180	metagenome	Bacillariophyceae	9	0.00016920271912
78	Surface	20-180	metagenome	Bacillariophyceae	1	3.98260141375016E-05
80	Surface	20-180	metagenome	Bacillariophyceae	135	0.002355201804061
81	Surface	20-180	metagenome	Bacillariophyceae	11	0.000376353596389
82	Surface	20-180	metagenome	Bacillariophyceae	19	0.000386516898992
84	Surface	20-180	metagenome	Bacillariophyceae	55	0.001255119992015
85	Surface	20-180	metagenome	Bacillariophyceae	46	0.000933854438852
86	Surface	20-180	metagenome	Bacillariophyceae	171	0.001863647051393
88	Surface	20-180	metagenome	Bacillariophyceae	191	0.002268386795433
89	Surface	20-180	metagenome	Bacillariophyceae	2	3.52364804488584E-05
90	Surface	20-180	metagenome	Bacillariophyceae	2	3.737332638459E-05
91	Surface	20-180	metagenome	Bacillariophyceae	6	0.00013907780451
92	Surface	20-180	metagenome	Bacillariophyceae	19	0.00023155158394
93	Surface	20-180	metagenome	Bacillariophyceae	8	0.000217642219433
95	Surface	20-180	metagenome	Bacillariophyceae	2	5.63503873836034E-05
99	Surface	20-180	metagenome	Bacillariophyceae	2	5.21926846653527E-05
100	Surface	20-180	metagenome	Bacillariophyceae	29	0.000605151113148
102	Surface	20-180	metagenome	Bacillariophyceae	18	0.000490944036027
106	Surface	20-180	metagenome	Bacillariophyceae	14	0.000383014268987
109	Surface	20-180	metagenome	Bacillariophyceae	26	0.00063576187861
110	Surface	20-180	metagenome	Bacillariophyceae	12	0.000320165008317
111	Surface	20-180	metagenome	Bacillariophyceae	29	0.00066202001857
112	Surface	20-180	metagenome	Bacillariophyceae	3	7.81941307590234E-05
113	Surface	20-180	metagenome	Bacillariophyceae	26	0.000553049166343
114	Surface	20-180	metagenome	Bacillariophyceae	14	0.000372622728446
115	Surface	20-180	metagenome	Bacillariophyceae	6	0.000152285799426
116	Surface	20-180	metagenome	Bacillariophyceae	28	0.000711912416086
117	Surface	20-180	metagenome	Bacillariophyceae	10	0.000171331426076
118	Surface	20-180	metagenome	Bacillariophyceae	92	0.001516237964371
119	Surface	20-180	metagenome	Bacillariophyceae	63	0.00112284611514
120	Surface	20-180	metagenome	Bacillariophyceae	117	0.001818934077238
121	Surface	20-180	metagenome	Bacillariophyceae	6	0.000102032759398
122	Surface	20-180	metagenome	Bacillariophyceae	117	0.001453171311683
123	Surface	20-180	metagenome	Bacillariophyceae	84	0.00088248122595
124	Surface	20-180	metagenome	Bacillariophyceae	19	0.000376475550149
125	Surface	20-180	metagenome	Bacillariophyceae	16	0.000219773234652
126	Surface	20-180	metagenome	Bacillariophyceae	76	0.001299915529644
127	Surface	20-180	metagenome	Bacillariophyceae	128	0.001927490196146
128	Surface	20-180	metagenome	Bacillariophyceae	8	0.000151755560616
129	Surface	20-180	metagenome	Bacillariophyceae	18	0.000324166665038
130	Surface	20-180	metagenome	Bacillariophyceae	4	0.000101562090807
131	Surface	20-180	metagenome	Bacillariophyceae	5	0.000119267665761
132	Surface	20-180	metagenome	Bacillariophyceae	4	6.2393684737157E-05
135	Surface	20-180	metagenome	Bacillariophyceae	10	0.000194603659532
136	Surface	20-180	metagenome	Bacillariophyceae	1	2.86139385634951E-05
137	Surface	20-180	metagenome	Bacillariophyceae	3	9.56608577273211E-05
139	Surface	20-180	metagenome	Bacillariophyceae	18	0.000374634935295
140	Surface	20-180	metagenome	Bacillariophyceae	386	0.007741957247444
141	Surface	20-180	metagenome	Bacillariophyceae	65	0.001478453357115
142	Surface	20-180	metagenome	Bacillariophyceae	5	0.000194319120306
143	Surface	20-180	metagenome	Bacillariophyceae	3	7.21771991005441E-05
144	Surface	20-180	metagenome	Bacillariophyceae	6	0.000122935170046
145	Surface	20-180	metagenome	Bacillariophyceae	9	0.00025703084335
146	Surface	20-180	metagenome	Bacillariophyceae	2	6.22583263452685E-05
148	Surface	20-180	metagenome	Bacillariophyceae	14	0.000295825876665
149	Surface	20-180	metagenome	Bacillariophyceae	6	0.000149229052061
150	Surface	20-180	metagenome	Bacillariophyceae	2	4.90261984472857E-05
151	Surface	20-180	metagenome	Bacillariophyceae	4	0.000104921797245
155	Surface	20-180	metagenome	Bacillariophyceae	135	0.001535019571961
158	Surface	20-180	metagenome	Bacillariophyceae	16	0.000548030208653
168	Surface	20-180	metagenome	Bacillariophyceae	4	5.62036442739702E-05
173	Surface	20-180	metagenome	Bacillariophyceae	283	0.002567112634567
175	Surface	20-180	metagenome	Bacillariophyceae	64	0.000673283025682
178	Surface	20-180	metagenome	Bacillariophyceae	2	5.02764154435302E-05
180	Surface	20-180	metagenome	Bacillariophyceae	19	0.000345997490228
188	Surface	20-180	metagenome	Bacillariophyceae	600	0.003455454046385
189	Surface	20-180	metagenome	Bacillariophyceae	50	0.000465910306034
191	Surface	20-180	metagenome	Bacillariophyceae	57	0.000462114338924
193	Surface	20-180	metagenome	Bacillariophyceae	26	0.000432615615752
194	Surface	20-180	metagenome	Bacillariophyceae	113	0.001744172371939
196	Surface	20-180	metagenome	Bacillariophyceae	61	0.001368647232404
201	Surface	20-180	metagenome	Bacillariophyceae	145	0.001865538855372
205	Surface	20-180	metagenome	Bacillariophyceae	546	0.004641759409272
206	Surface	20-180	metagenome	Bacillariophyceae	7	0.000164370432812
208	Surface	20-180	metagenome	Bacillariophyceae	4	9.57148182352115E-05
209	Surface	20-180	metagenome	Bacillariophyceae	44	0.000855188509581
210	Surface	20-180	metagenome	Bacillariophyceae	21	0.000489012715933
51	Deep chlorophyll maximum	20-200	metagenome	Bacillariophyceae	2	7.09808793455957E-05
93	Deep chlorophyll maximum	20-200	metagenome	Bacillariophyceae	10	0.000161149440537
83	Surface	20-200	metagenome	Bacillariophyceae	4	8.46335589522553E-05
87	Surface	20-200	metagenome	Bacillariophyceae	83	0.000798333891222
155	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	270.5	0.00264782167772
158	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	486	0.002417165424187
168	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	32	0.000658688984986
173	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	80	0.000976789428928
175	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	27	0.000544042458954
180	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	191	0.001943402115803
188	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	235	0.002108453602155
189	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	426	0.002548685341111
194	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	339	0.003157915165666
201	Deep chlorophyll maximum	3-20	metagenome	Bacillariophyceae	155	0.00282176995344
124	Surface	3-20	metagenome	Bacillariophyceae	125	0.001456078357657
155	Surface	3-20	metagenome	Bacillariophyceae	320	0.002404499181699
158	Surface	3-20	metagenome	Bacillariophyceae	370	0.002313624064897
163	Surface	3-20	metagenome	Bacillariophyceae	36	0.000672559773145
168	Surface	3-20	metagenome	Bacillariophyceae	8	0.000205318736304
